    3366  ! number of record (species) in the file
! data generated using SIMPOL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GHO5003   5.354E-10   105.4
GDO6004   2.588E-09   104.5
GDO5004   6.881E-09   100.0
GAO5001   4.539E-11   113.0
GGO5001   5.493E-10   107.0
GPO5001   6.978E-10    93.6
GNO5007   9.623E-10   105.1
GNN5004   9.572E-10   103.2
GND600U   2.575E-09   102.6
GND5004   6.844E-09    98.2
GPN5003   6.941E-10    91.8
GHN5005   5.326E-10   103.5
GHD600O   1.432E-09   102.9
GAH600I   9.449E-12   115.9
GHD5004   3.808E-09    98.5
GAH5001   2.512E-11   111.4
GGH5001   3.040E-10   105.5
GPH5003   3.862E-10    92.1
GOO4000   3.923E-07    85.6
GNO4000   3.902E-07    83.8
GHO4000   2.171E-07    84.1
GOO5002   1.476E-07    90.1
GNO5004   1.468E-07    88.2
GDO6002   3.949E-07    87.6
GGO6003   3.152E-08    94.6
GDO5002   1.050E-06    83.2
GAO5000   6.924E-09    96.2
GGO5000   8.380E-08    90.2
GPO5000   1.064E-07    76.8
GDO4001   2.790E-06    78.8
GAO4001   1.840E-08    91.7
GGO4001   2.227E-07    85.7
GPO4002   2.830E-07    72.4
GNK5002   1.699E-08    87.9
GDK6009   4.571E-08    87.3
GDK5001   1.215E-07    82.8
GAK5000   8.015E-10    95.8
GGK5000   9.700E-09    89.8
GPK5000   1.232E-08    76.4
GHN3006   5.741E-07    77.8
GEN4000   3.914E-06    72.5
GHN400C   1.416E-09    99.1
GND600L   2.575E-09   102.6
GHN400D   1.408E-09    97.2
GNN6006   2.561E-09   100.8
GPN500E   6.903E-10    89.9
GHH500P   2.947E-10   102.0
GHN600C   1.425E-09   101.1
GGH500T   3.024E-10   103.6
GPH500a   3.841E-10    90.2
GND600H   3.928E-07    85.8
GAN500G   6.887E-09    94.3
GND4001   2.775E-06    76.9
GGN4004   2.216E-07    83.9
GPN4004   2.814E-07    70.5
GNN500H   1.690E-08    86.0
GHN500M   9.404E-09    86.3
GND600K   4.546E-08    85.4
GGN600D   3.630E-09    92.4
GPN600H   4.611E-09    79.0
GPN500k   1.226E-08    74.6
GEH4001   2.178E-06    72.8
GHH400A   7.877E-10    99.4
GHH600R   5.197E-12   118.2
GHD600B   1.432E-09   102.9
GGH600O   1.144E-10   109.9
GPH600i   1.453E-10    96.5
GGH500E   3.040E-10   105.5
GPH500D   3.862E-10    92.1
GHD600i   1.658E-10   102.5
GHH400B   7.834E-10    97.5
GHN6003   1.425E-09   101.1
GGH500l   3.024E-10   103.6
GPH500B   3.841E-10    90.2
GHH600P   5.197E-12   118.2
GHH600N   5.169E-12   116.3
GHH600O   2.876E-12   116.6
GHH500o   2.947E-10   102.0
GHH500D   1.640E-10   102.2
GHH6003   7.928E-10   101.4
GPH600J   8.040E-11    95.0
GHH500K   2.107E-09    96.9
GAH500G   1.390E-11   109.9
GGH500D   1.682E-10   103.9
GPH500C   2.137E-10    90.5
GHO5004   8.168E-08    88.5
GHH500R   4.520E-08    87.0
GHD6007   2.185E-07    86.1
GPH600j   2.216E-08    79.7
GHD4001   1.544E-06    77.2
GHK5005   9.455E-09    88.2
GHN500b   9.404E-09    86.3
GHH501A   5.233E-09    86.6
GHD600A   2.530E-08    85.7
GGH500X   5.368E-09    88.3
GPH500p   6.819E-09    74.9
GOO3000   1.591E-04    64.4
GNO3000   1.582E-04    62.5
GHO3000   8.805E-05    62.8
GDO6006   2.588E-09   104.5
GND600W   2.575E-09   102.6
GHD600Q   1.432E-09   102.9
GOO5000   1.476E-07    90.1
GNO5003   1.468E-07    88.2
GHO5002   8.168E-08    88.5
GDO6001   3.949E-07    87.6
GAO6000   2.605E-09   100.6
GGO6000   3.152E-08    94.6
GPO6000   4.005E-08    81.2
GDO5001   1.050E-06    83.2
GDK600B   4.571E-08    87.3
GND600D   2.575E-09   102.6
GNN6001   2.561E-09   100.8
GHN6008   1.425E-09   101.1
GPH600g   1.445E-10    94.7
GNO5000   1.468E-07    88.2
GNN5000   1.460E-07    86.4
GHN5002   8.124E-08    86.7
GND6001   3.928E-07    85.8
GAN6000   2.591E-09    98.8
GGN6000   3.136E-08    92.8
GPN6000   3.983E-08    79.4
GND5001   1.044E-06    81.4
GPN5005   1.059E-07    75.0
GND600C   4.546E-08    85.4
GHD600D   1.432E-09   102.9
GHN6004   1.425E-09   101.1
GHH6004   7.928E-10   101.4
GAH6005   5.229E-12   114.3
GGH6005   6.329E-11   108.4
GPH600U   8.040E-11    95.0
GHO5000   8.168E-08    88.5
GHN5000   8.124E-08    86.7
GHH5000   4.520E-08    87.0
GHD6001   2.185E-07    86.1
GAH6000   1.442E-09    99.1
GGH6000   1.745E-08    93.1
GPH6000   2.216E-08    79.7
GHD5001   5.809E-07    81.6
GGH5004   4.638E-08    88.6
GPH5006   5.891E-08    75.2
GHD600C   2.530E-08    85.7
GOO4001   5.985E-05    68.8
GNO4001   5.953E-05    67.0
GHO4001   3.312E-05    67.3
GDO6007   3.949E-07    87.6
GND600X   3.928E-07    85.8
GHD600R   2.185E-07    86.1
GOO5001   2.252E-05    73.3
GNO5002   2.239E-05    71.4
GHO5001   1.246E-05    71.7
GDO6000   6.024E-05    70.8
GAO6001   3.974E-07    83.8
GGO6001   4.809E-06    77.8
GPO6001   6.109E-06    64.4
GDO5000   1.601E-04    66.4
GAO5002   1.056E-06    79.3
GGO5002   1.278E-05    73.4
GPO5002   1.624E-05    60.0
GDK600C   6.973E-06    70.4
GDO4000   4.256E-04    61.9
GAO4000   2.808E-06    74.9
GGO4000   3.398E-05    68.9
GPO4000   4.317E-05    55.5
GDK6008   4.571E-08    87.3
GND600S   4.546E-08    85.4
GHD600L   2.530E-08    85.7
GGH600N   2.019E-09    92.7
GPH600h   2.565E-09    79.3
GKO5000   2.606E-06    72.9
