 0.000000041233  TO6004   C1H2CH2CH(OH)CH(OH)CH(OH)C1H2                                                                                             TOOO           
 0.000028617853  TO6003   C1H2CH2CH(OH)CH(OH)CH2C1H2                                                                                                TOO            
 0.000506645309  TN6009   C1H2CH2CH(OH)CH(ONO2)CH2C1H2                                                                                              TNO            
 0.003077336599  TH600C   C1H2CH2CH(OH)CH(OOH)CH2C1H2                                                                                               THO            
 0.000014308927  TO6002   C1H2CH2CH(OH)CH2CH(OH)C1H2                                                                                                TOO            
 0.002949308756  TK6006   C1H2CH2CH(OH)COCH2C1H2                                                                                                    TKO            
 0.009329547426  TN6008   C1H2CH2CH(ONO2)CH(ONO2)CH2C1H2                                                                                            TNN            
 0.050664530916  TH600A   C1H2CH2CH(ONO2)CH(OOH)CH2C1H2                                                                                             THN            
 0.024459280730  TN6006   C1H2CH2CH(ONO2)CH2CH(ONO2)C1H2                                                                                            TNN            
 0.066785381308  TH600O   C1H2CH2CH(OOH)CH(OOH)CH(OOH)C1H2                                                                                          THHH           
 0.307733659862  TH600B   C1H2CH2CH(OOH)CH(OOH)CH2C1H2                                                                                              THH            
 0.099055755642  TH600J   C1H2CH2CH(OOH)CH(OOH)COC1H2                                                                                               THHK           
 0.194961697553  TH6008   C1H2CH2CH(OOH)CH2CH(OOH)C1H2                                                                                              THH            
 0.010000000000  TO6000   C1H2CH2CH2CH(OH)CH2C1H2                                                                                                   TO             
 0.164637599081  TN6000   C1H2CH2CH2CH(ONO2)CH2C1H2                                                                                                 TN             
 1.000000000000  TH6000   C1H2CH2CH2CH(OOH)CH2C1H2                                                                                                  TH             
 1.000000000000  T06000   C1H2CH2CH2CH2CH2C1H2                                                                                                      T              
 1.000000000000  TK6000   C1H2CH2CH2COCH2C1H2                                                                                                       TK             
 0.019214737413  TN6003   C1H2CH2COCH(ONO2)CH2C1H2                                                                                                  TNK            
 0.220081290136  TH6003   C1H2CH2COCH(OOH)CH2C1H2                                                                                                   THK            
 0.069842922487  TH600F   C1H2CH2COCH(OOH)COC1H2                                                                                                    THKK           
 0.669950738916  TK6003   C1H2CH2COCH2COC1H2                                                                                                        TKK            
 0.083544958295  TK6005   C1H2CH2COCOCH2C1H2                                                                                                        TKK            
 0.000045451968  TK600H   C1H2COCH(OH)COCH(OH)C1O                                                                                                   TKKKOO         
 0.020467791163  TK600C   C1H2COCH(OH)COCH2C1O                                                                                                      TKKKO          
 0.060286037565  TN600P   C1H2COCH(ONO2)CH(ONO2)CH2C1O                                                                                              TNNKK          
 0.009149502882  TN600Q   C1H2COCH(ONO2)COCH(ONO2)C1O                                                                                               TNNKKK         
 0.013433957760  TH6013   C1H2COCH(OOH)CH(OOH)CH(OOH)C1O                                                                                            THHHKK         
 0.211873942471  TH600b   C1H2COCH(OOH)CH(OOH)CH2C1O                                                                                                THHKK          
 0.032463183794  TH600R   C1H2COCH(OOH)CH2CH(OOH)C1H2                                                                                               THHK           
 0.079455122516  TH600x   C1H2COCH(OOH)COCH(OOH)C1O                                                                                                 THHKKK         
 0.145490899668  TN6002   C1H2COCH2CH(ONO2)CH2C1H2                                                                                                  TNK            
 0.374419613850  TN600A   C1H2COCH2CH(ONO2)CH2C1O                                                                                                   TNKK           
 0.005227890444  TH600i   C1H2COCH2CH(OOH)CH(OOH)C1H(OH)                                                                                            THHKO          
 0.152913521123  TH600K   C1H2COCH2CH(OOH)CH(OOH)C1H2                                                                                               THHK           
 0.669950738916  TH6002   C1H2COCH2CH(OOH)CH2C1H2                                                                                                   THK            
 0.507511831053  TH600D   C1H2COCH2CH(OOH)CH2C1O                                                                                                    THKK           
 0.122211981567  TH600P   C1H2COCH2CH(OOH)COC1H2                                                                                                    THKK           
 0.051039146255  TN6001   C1H2COCH2CH2CH(ONO2)C1H2                                                                                                  TNK            
 0.235023041475  TH6001   C1H2COCH2CH2CH(OOH)C1H2                                                                                                   THK            
 0.235023041475  TK6001   C1H2COCH2CH2COC1H2                                                                                                        TKK            
 0.203352935336  TH600E   C1H2COCH2COCH(OOH)C1H2                                                                                                    THKK           
 0.638422327696  TK6007   C1H2COCH2COCH2C1O                                                                                                         TKKK           
 0.101164505372  TK600A   C1H2COCH2COCOC1H2                                                                                                         TKKK           
 0.030681692464  TH600q   C1H2COCOCH(OOH)CH2C1H2                                                                                                    THKK           
 0.068164318230  TH6011   C1H2COCOCH(OOH)CH2C1O                                                                                                     THKKK          
 0.093472062843  TH600U   C1H2COCOCH2CH(OOH)C1H2                                                                                                    THKK           
 0.002788632197  TK600G   C1H2COCOCOCH(OH)C1O                                                                                                       TKKKKO         
 0.278863219683  TK600B   C1H2COCOCOCH2C1O                                                                                                          TKKKK          
 0.116584470097  TK600F   C1H2COCOCOCOC1O                                                                                                           TKKKKK         
 0.010218698373  TH600e   C1OCH(OH)CH(ONO2)CH2CH(OOH)C1H2                                                                                           THNKO          
 0.000061299835  TH6018   C1OCH(OH)CH(OOH)CH(OOH)CH(OOH)C1H2                                                                                        THHHKO         
 0.001234155810  TH6014   C1OCH(OH)CH(OOH)CH(OOH)COC1H2                                                                                             THHKKO         
 0.000008837204  TN600Y   C1OCH(OH)COCH(OH)CH(ONO2)C1H2                                                                                             TNKKOO         
 0.000013434224  TH601F   C1OCH(OH)COCH(OH)CH(OOH)C1H2                                                                                              THKKOO         
 0.000872463734  TN600S   C1OCH(OH)COCH(ONO2)COC1H2                                                                                                 TNKKKO         
 0.002465100362  TH600z   C1OCH(OH)COCH(OOH)COC1H2                                                                                                  THKKKO         
 0.014117218847  TN600I   C1OCH(OH)COCH2CH(ONO2)C1H2                                                                                                TNKKO          
 0.027249480348  TH600a   C1OCH(OH)COCH2CH(OOH)C1H2                                                                                                 THKKO          
 0.001159858655  TH601E   C1OCH(ONO2)CH(ONO2)CH(OH)CH(OOH)C1H2                                                                                      THNNKO         
 0.004599578364  TH601C   C1OCH(ONO2)CH(ONO2)CH(ONO2)CH(OOH)C1H2                                                                                    THNNNK         
 0.009143827409  TH601D   C1OCH(ONO2)CH(ONO2)CH(OOH)CH(OOH)C1H2                                                                                     THHNNK         
 0.077300436753  TH600c   C1OCH(ONO2)CH(ONO2)CH2CH(OOH)C1H2                                                                                         THNNK          
 0.001923231440  TH6016   C1OCH(ONO2)CH(OOH)CH(OOH)CH(OOH)C1H2                                                                                      THHHNK         
 0.014937698421  TH6012   C1OCH(ONO2)CH(OOH)CH(OOH)COC1H2                                                                                           THHNKK         
 0.001019673156  TH601B   C1OCH(ONO2)COCH(OH)CH(OOH)C1H2                                                                                            THNKKO         
 0.007513696822  TH601A   C1OCH(ONO2)COCH(ONO2)CH(OOH)C1H2                                                                                          THNNKK         
 0.040610456073  TH600w   C1OCH(ONO2)COCH(OOH)COC1H2                                                                                                THNKKK         
 0.104601465160  TH600Y   C1OCH(ONO2)COCH2CH(OOH)C1H2                                                                                               THNKK          
 0.043269720526  TH600g   C1OCH2CH(ONO2)CH(OOH)COC1H2                                                                                               THNKK          
 0.077825422936  TH600h   C1OCH2CH(OOH)CH(OOH)CH(OOH)C1H2                                                                                           THHHK          
 0.107080796898  TH600H   C1OCH2CH(OOH)CH2CH(OOH)C1H2                                                                                               THHK           
 0.031624563714  TH6015   C1OCH2CH(OOH)COCH(OOH)C1H2                                                                                                THHKK          
 0.165593211667  TN600G   C1OCH2COCH(ONO2)COC1H2                                                                                                    TNKKK          
 0.473225842139  TH600X   C1OCH2COCH(OOH)COC1H2                                                                                                     THKKK          
 0.014951116883  TN600R   C1OCOCOCH(ONO2)COC1H2                                                                                                     TNKKKK         
 0.145008874235  TH600y   C1OCOCOCH(OOH)COC1H2                                                                                                      THKKKK         
 0.000005888787  HN300N   CH(NO2)(ONO2)CH(ONO2)CH2(OOH)                                                                                             HNNV           
 0.000002619843  HN300W   CH(NO2)(ONO2)CH(OOH)CHO                                                                                                   HNDV           
 0.000041003446  HN3005   CH(NO2)(ONO2)CH2CH2(OOH)                                                                                                  HNV            
 0.000032888787  ND3004   CH(NO2)(ONO2)CH2CHO                                                                                                       NDV            
 0.000005081393  GN3006   CH(NO2)(ONO2)CH2CO(OOH)                                                                                                   GNV            
 0.000016670866  PN3006   CH(NO2)(ONO2)CH2CO(OONO2)                                                                                                 PNV            
 0.000007812951  HN300G   CH(NO2)(ONO2)COCH2(OOH)                                                                                                   HNVK           
 0.000003685420  ND3006   CH(NO2)(ONO2)COCHO                                                                                                        NDVK           
 0.000000957028  HD300C   CH(NO2)(OOH)CH(OH)CHO                                                                                                     HDVO           
 0.000000233389  PH300S   CH(NO2)(OOH)CH(OH)CO(OONO2)                                                                                               PHVO           
 0.000016881827  HN300X   CH(NO2)(OOH)CH(ONO2)CHO                                                                                                   HNDV           
 0.000004573899  PH300P   CH(NO2)(OOH)CH(ONO2)CO(OONO2)                                                                                             PHNV           
 0.000095702784  HH300W   CH(NO2)(OOH)CH(OOH)CHO                                                                                                    HHDV           
 0.000021887089  GH300E   CH(NO2)(OOH)CH(OOH)CO(OOH)                                                                                                GHHV           
 0.000059154295  PH300Q   CH(NO2)(OOH)CH(OOH)CO(OONO2)                                                                                              PHHV           
 0.000135700943  HD3006   CH(NO2)(OOH)CH2CHO                                                                                                        HDV            
 0.000043696591  GH300B   CH(NO2)(OOH)CH2CO(OOH)                                                                                                    GHV            
 0.000118098894  PH300C   CH(NO2)(OOH)CH2CO(OONO2)                                                                                                  PHV            
 0.000095702784  HD2002   CH(NO2)(OOH)CHO                                                                                                           HDV            
