GH5001    3.75E-11
GD5002    4.10E-11
GD2000    1.60E-11
PG6002    7.04E-12
AD4000    2.45E-11
HH500E    3.45E-11
PH600C    8.38E-12
HH600D    6.08E-11
PN5000    2.22E-11
AH6002    4.80E-11
GH5004    2.12E-11
GH5002    2.49E-11
TH600U    2.08E-11
HN600H    2.28E-11
PN5007    5.84E-12
HN5006    3.01E-11
HH6006    4.95E-11
GN5002    1.60E-11
GN6006    5.96E-12
HD600g    3.48E-11
ND4007    1.78E-11
HN4006    1.18E-11
GO4002    3.25E-11
PN5006    2.80E-11
GH5006    3.07E-11
PK6001    3.75E-12
HN4004    2.09E-11
GH600L    5.99E-11
GD5004    2.74E-11
HD4007    6.81E-11
HN500F    6.40E-12
PA5000    3.87E-12
HH600M    6.70E-11
HN600K    3.40E-11
PN5002    1.10E-11
PN600C    2.01E-12
HH6008    3.17E-11
HN600G    2.99E-11
AD5001    2.24E-11
TH600F    1.31E-11
GG5000    9.68E-12
PH600S    4.02E-11
HN600L    2.81E-11
DK5003    7.69E-11
PH600J    2.67E-11
GH600B    2.00E-11
TH600O    3.15E-11
HN500C    3.94E-11
AH6009    9.75E-12
AD3000    9.86E-12
HD600Z    7.20E-11
TN600B    1.92E-12
AH4000    9.88E-12
PH6007    8.69E-12
HH5009    1.84E-11
AD6003    2.69E-11
TK600A    3.66E-12
DD600C    4.31E-11
AH6007    6.16E-11
PA6000    1.67E-11
NN5007    1.53E-11
GH6009    2.57E-11
GH6008    2.57E-11
GH6007    2.28E-11
GH3000    1.07E-11
HH600H    1.23E-10
ND500F    1.70E-11
HK5001    9.54E-12
TH600J    2.79E-11
PD6009    4.49E-11
HD500J    4.89E-11
PN600B    5.68E-12
PD6006    2.92E-11
PH600g    1.06E-11
HH600F    5.78E-11
GN4000    5.31E-12
PN5001    1.43E-11
PH600f    1.52E-11
GD6006    3.44E-11
AH6004    1.49E-11
HH500P    1.57E-11
HH600C    4.91E-11
PN5005    7.06E-12
GN6005    3.10E-11
GO4001    2.00E-11
HD600f    3.19E-11
HH600A    7.34E-11
HH500G    9.00E-11
AO4001    1.31E-11
PN600G    3.66E-11
HD5008    5.38E-11
AH600G    5.69E-11
GN6004    2.65E-11
HH600E    5.00E-11
PH600X    4.08E-11
AH6008    3.08E-11
PH6005    7.99E-12
PN600E    1.98E-12
PH600d    1.45E-11
PH600c    1.44E-11
ND3000    2.15E-11
HN2000    4.16E-12
HN4002    1.88E-11
HD600c    4.59E-11
AH4001    4.60E-11
ND5007    2.61E-11
ND600a    2.25E-11
HN4001    2.07E-11
HD500E    9.81E-11
GH600A    2.38E-11
HD4009    7.48E-11
TH600S    7.08E-12
HD500H    7.07E-11
PN5004    2.02E-12
HD600X    3.49E-11
AH600A    1.11E-11
GN5001    3.14E-11
HN600M    4.61E-11
AH5000    7.48E-11
TK6008    4.10E-11
KK5001    6.58E-12
HH600G    4.38E-11
GD5003    5.46E-11
TH600M    3.50E-11
HH600Q    7.72E-11
HD500G    4.28E-11
ND5008    2.22E-11
GH600M    2.77E-11
HD500I    4.68E-11
ND5009    2.46E-11
PH600W    5.04E-11
HN600I    5.99E-11
PK6003    1.17E-11
HN4003    8.39E-12
GN6003    7.40E-12
HK5002    6.49E-11
AD6004    2.52E-11
HH500L    5.69E-11
PN6006    2.50E-12
GH600N    2.35E-11
PN5003    1.21E-11
TH600Q    2.89E-11
PH5007    2.83E-11
HH600J    4.14E-11
HD600b    6.63E-11
PH600e    4.17E-11
GD6004    2.41E-11
PH6009    9.66E-12
PH600b    5.22E-11
HH500O    5.29E-11
PD6008    4.09E-11
AO2000    1.80E-12
GN5000    2.55E-11
AG6000    2.17E-11
PP3000    7.69E-15
HH500K    5.49E-11
HD500F    1.08E-10
ND3002    2.57E-11
AD6005    3.77E-11
ND600e    1.94E-11
HN600F    3.18E-11
GH5000    5.31E-11
GG6000    2.20E-11
AH5003    1.16E-11
HK5003    1.75E-11
TH600R    2.04E-11
HH600L    5.80E-11
HH600K    4.70E-11
PO5000    1.96E-11
GG6001    1.11E-11
