    3366  ! number of record (species) in the file
! data generated using NANOONAL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GAO6002   3.800E-12   146.3
GGO6002   3.481E-11   136.2
GPO6002   2.891E-10   125.4
GND600Y   3.112E-09   113.2
GHD600S   2.391E-10   125.5
GDO6003   9.074E-07    87.0
GDO5003   2.880E-06    82.1
GDK600D   7.997E-08    97.8
GDO4002   1.498E-06    84.5
GGO4002   2.186E-08   105.2
GPO4001   1.048E-07    96.9
GKO5001   8.015E-09   109.5
GHK5002   4.741E-10   122.2
GDK6006   7.997E-08    97.8
GAK6002   5.644E-11   132.1
GGK6002   4.193E-10   123.0
GPK6002   3.037E-09   112.8
GDK5003   2.762E-07    92.5
GPK5004   1.031E-08   107.4
GDO3001   4.322E-06    79.9
GAO3001   8.784E-09   109.2
GGO3001   7.718E-08    99.8
GPO3001   3.459E-07    91.8
GED4006   1.022E-07    97.4
GHK4005   1.110E-13   161.6
GDK600O   6.030E-13   154.7
GPK600C   2.733E-14   169.5
GHD600w   1.527E-14   171.5
GKO5002   2.159E-11   137.9
GDK600H   2.928E-10   124.8
GDK600N   9.348E-12   140.4
GNK5005   1.687E-11   138.3
GND500C   6.970E-10   120.2
GAN500E   3.376E-13   156.7
GND600k   7.254E-12   140.9
GGN600W   2.001E-14   169.7
GPN600f   2.642E-13   156.6
GHK5004   5.714E-13   154.2
GHH500x   2.508E-14   168.8
GGH600x   2.810E-14   168.5
GPH601l   1.535E-14   170.5
GKO4001   1.632E-09   116.3
GDK4004   1.564E-07    94.7
GGK4002   7.809E-10   120.0
GKK5002   2.826E-10   124.4
GDK5008   1.172E-08   106.4
GHH400b   4.307E-13   155.7
GHU4005   4.678E-09   111.9
GUO4001   3.733E-05    70.4
GHN2002   1.495E-07    96.2
GNN3007   1.254E-09   117.0
GHN300I   8.527E-11   129.3
GNV3004   6.421E-10   120.1
GHN300U   6.100E-11   132.6
GHN400U   7.639E-15   175.2
GGN500B   1.766E-13   161.3
GPN500K   1.768E-12   149.6
GNN500E   7.224E-13   153.7
GNN500J   5.526E-13   154.4
GGN5009   1.099E-13   162.7
GPN500I   8.214E-13   152.2
GGH600m   1.214E-15   184.1
GHN5009   1.639E-12   149.3
GAH500L   4.487E-16   189.0
GGH500K   4.828E-15   177.7
GPH500J   6.769E-14   164.4
GND4004   6.185E-09   110.0
GAN4002   5.831E-12   143.4
GGN4002   4.588E-11   133.9
GPN4002   2.975E-10   124.1
GGN500A   2.626E-12   147.1
GPN500J   2.350E-11   135.9
GHN300J   1.152E-10   129.1
GHN400R   5.030E-14   165.6
GNN500F   3.846E-13   155.8
GNN500Z   3.075E-13   156.6
GHN500j   2.198E-14   169.2
GAN600n   1.847E-15   181.3
GPN600d   1.222E-13   160.4
GNN500b   1.390E-11   138.3
GAN500R   7.036E-15   175.1
GPN500g   4.291E-13   154.6
GGH600j   9.407E-16   184.7
GPH602R   1.019E-14   172.5
GGH500t   3.668E-15   178.3
GPH501E   3.715E-14   166.4
GNN4000   1.105E-08   107.4
GAN4006   9.114E-12   141.2
GGN400A   5.419E-11   132.9
GNN600T   2.705E-13   156.2
GPN6015   6.864E-15   173.8
GHN500o   6.501E-13   152.6
GNN600G   1.517E-10   125.9
GPN600O   4.350E-12   142.6
GNN500Q   5.208E-10   120.4
GNN600U   5.122E-12   141.7
GEH4008   1.754E-09   116.3
GHN500L   3.194E-14   168.6
GHH400Q   2.584E-15   180.0
GHN500K   2.403E-14   169.3
GHH500Q   8.189E-16   185.5
GGH600k   3.174E-17   201.2
GGH500Y   1.251E-16   194.7
GPH500q   2.433E-15   179.8
GHN4004   8.420E-10   119.0
GGH4009   5.270E-12   143.8
GPH400G   4.038E-11   133.3
GNO3002   2.399E-07    93.8
GNN3000   4.028E-07    91.6
GHN3000   3.423E-08   102.4
GNN600F   6.773E-12   142.0
GNN500G   3.176E-10   124.5
GND600N   3.112E-09   113.2
GPN600Z   2.266E-13   158.1
GNN600C   3.971E-12   144.0
GNN5001   2.157E-10   125.8
GNN500B   1.685E-10   126.7
GHN500F   1.431E-11   138.3
GNN6000   1.780E-09   115.2
GAN6008   1.417E-12   149.5
GGN6007   8.248E-12   141.2
GPN6006   6.315E-11   130.6
GNN5007   5.971E-09   109.9
GAN500A   5.120E-12   143.7
GPN500O   2.106E-10   125.2
GNN600D   1.517E-10   125.9
GAN600X   6.909E-14   163.3
GPH601Z   1.785E-14   170.6
GHN600N   2.860E-13   156.5
GHN5003   1.617E-11   138.2
GHH5009   8.804E-13   151.7
GHN600D   1.478E-10   126.7
GGH600C   8.020E-13   152.2
GPH600f   6.503E-12   141.4
GHN500D   4.968E-10   121.3
GAH500Z   3.809E-13   155.9
GGH500j   2.970E-12   146.3
GPH500b   2.243E-11   135.8
GNN4006   1.181E-07    96.8
GHN400A   1.033E-08   107.6
GND600Z   3.112E-09   113.2
GND600J   5.427E-07    88.9
GGN600E   3.752E-09   112.6
GND4002   3.351E-06    81.4
GAN4000   4.274E-09   112.5
GGN4000   2.361E-08   104.8
GPN4000   1.287E-07    95.8
GNN500P   4.801E-09   110.0
GHN500B   3.474E-10   122.8
GND600M   5.797E-08    98.0
GAN6006   4.343E-11   132.5
GGN6003   2.490E-10   124.4
GPN6003   1.802E-09   113.9
GND500F   1.934E-07    92.7
GND3001   1.135E-05    76.4
GNV3003   1.178E-06    86.1
GAN3001   1.476E-08   107.2
GGN3001   8.213E-08    99.5
GPN3001   4.205E-07    90.8
GEN4002   1.913E-07    94.8
GNN500D   1.082E-11   139.5
GNN500U   1.081E-11   138.9
GHN500k   6.501E-13   152.6
GHN600Y   1.261E-14   171.2
GHN500J   5.673E-13   153.6
GHH500u   2.825E-14   167.7
GGH600l   2.396E-14   168.6
GHN500S   2.945E-11   134.2
GAH500e   9.959E-15   172.9
GGH500n   8.947E-14   162.5
GPH5017   1.110E-12   149.8
GND4006   3.664E-07    90.1
GPN400J   1.070E-08   106.2
GHN5013   1.347E-11   137.6
GGN600k   9.578E-12   139.4
GPN600P   8.533E-11   128.1
GND500K   7.522E-09   107.5
GHH400Y   1.791E-12   148.8
GHN4007   9.767E-09   108.1
GNU4003   7.025E-05    68.3
GEH3004   2.247E-06    83.7
GHH300H   3.808E-12   144.1
GHH300S   1.510E-12   149.7
GHH400g   9.168E-17   196.3
GHN500P   5.303E-14   166.6
GHH501D   1.147E-15   184.7
GHN500N   3.672E-14   167.6
GHH5012   1.346E-15   183.5
GHH500F   5.255E-14   165.5
GAH500M   6.429E-18   209.4
GPH500K   3.478E-15   178.8
GHD4007   3.497E-10   123.5
GPH400E   2.627E-11   135.9
GHN500O   8.924E-13   151.8
GHH300I   6.977E-12   142.5
GHH500z   1.142E-15   183.7
GPH601J   1.019E-14   172.5
GHN400F   8.420E-10   119.0
GEH4009   1.084E-10   129.4
GGH6012   3.017E-17   202.0
GHH400R   6.909E-17   197.5
GHH5011   3.244E-17   201.0
GGH500Z   2.339E-18   214.1
GPH500r   9.816E-17   195.5
GHH4007   4.337E-11   133.0
GAH400A   1.195E-14   172.4
GGH400D   1.731E-13   160.0
GPH400J   3.165E-12   145.6
GHH501L   2.825E-14   167.7
GHO3002   1.529E-08   106.5
GHN3002   3.423E-08   102.4
GHH3000   2.016E-09   115.6
GHD600P   2.391E-10   125.5
GHH500N   8.804E-13   151.7
GHN6007   1.478E-10   126.7
GPH600Y   6.503E-12   141.4
GHN500C   4.968E-10   121.3
GPH500j   2.243E-11   135.8
GHH500A   2.516E-14   168.6
GGH600D   2.996E-14   168.0
GPH600I   5.083E-13   153.9
GPH500Q   1.822E-12   148.0
GHH4008   6.314E-10   120.7
GHD600T   2.391E-10   125.5
GHD6009   4.749E-08    99.6
GAH500Q   2.066E-10   126.0
GHD4002   2.340E-07    92.7
GAH4001   3.230E-10   124.0
GGH4001   2.741E-09   114.5
GPH4000   1.579E-08   105.3
GHH600Q   3.284E-13   155.4
GPH601Q   1.805E-14   169.5
GHH500J   1.618E-11   137.2
GHD600K   3.703E-09   111.1
GAH600G   1.828E-12   147.6
GGH600L   1.581E-11   137.6
GPH600Q   1.633E-10   125.7
GHD500H   1.241E-08   105.8
GHD3001   6.984E-07    88.0
GAH3001   1.079E-09   118.6
GGH3001   9.656E-09   109.0
GPH3001   5.221E-08   100.1
GHH400f   1.159E-14   172.3
GHH600f   4.507E-16   187.4
GHH500v   6.079E-16   186.1
GHH500j   1.132E-12   149.7
GAH500f   1.882E-16   192.0
GPH501Z   6.572E-14   163.5
GHD4009   2.103E-08   103.6
GPH400d   9.810E-10   117.8
GHH400Z   4.569E-14   166.1
GOO2000   9.596E-05    66.1
GNO2000   3.883E-04    61.7
GHO2000   1.895E-05    73.3
GNV3000   4.084E-07    90.4
GHV3002   2.658E-08   102.2
GVO3000   1.757E-07    93.8
GOO3003   1.583E-07    96.5
GNO3004   3.160E-07    92.8
GHO3003   2.146E-08   105.3
GED4001   4.551E-06    80.5
GHO4003   4.183E-12   145.0
GOO5003   7.092E-10   122.4
GNO5005   7.112E-10   122.0
GHO5003   3.538E-11   135.9
GDO6004   6.428E-09   111.2
GDO5004   2.265E-08   105.7
GAO5001   1.407E-11   140.4
GGO5001   1.335E-10   130.3
GPO5001   1.054E-09   119.8
GNO5007   4.437E-10   123.6
GNN5004   3.176E-10   124.5
GND600U   3.112E-09   113.2
GND5004   1.058E-08   107.9
GPN5003   4.313E-10   122.6
GHN5005   2.560E-11   136.6
GHD600O   2.391E-10   125.5
GAH600I   9.788E-14   162.8
GHD5004   8.198E-10   120.0
GAH5001   3.530E-13   156.9
GGH5001   3.903E-12   145.9
GPH5003   4.503E-11   133.6
GOO4000   3.668E-08   102.6
GNO4000   7.274E-08    98.9
GHO4000   4.885E-09   111.6
GOO5002   1.735E-07    96.2
GNO5004   1.202E-07    97.0
GDO6002   9.074E-07    87.0
GGO6003   1.101E-08   108.4
GDO5002   2.880E-06    82.1
GAO5000   6.072E-09   111.2
GGO5000   3.976E-08   102.9
GPO5000   1.503E-07    95.5
GDO4001   1.498E-06    84.5
GAO4001   2.659E-09   114.5
GGO4001   2.186E-08   105.2
GPO4002   1.048E-07    96.9
GNK5002   7.684E-09   109.2
GDK6009   7.997E-08    97.8
GDK5001   2.762E-07    92.5
GAK5000   2.001E-10   126.5
GGK5000   1.515E-09   117.3
GPK5000   1.031E-08   107.4
GHN3006   4.488E-08   101.4
GEN4000   5.712E-06    78.1
GHN400C   1.705E-11   138.3
GND600L   3.112E-09   113.2
GHN400D   3.241E-11   134.8
GNN6006   1.780E-09   115.2
GPN500E   2.106E-10   125.2
GHH500P   8.804E-13   151.7
GHN600C   1.478E-10   126.7
GGH500T   2.970E-12   146.3
GPH500a   2.243E-11   135.8
GND600H   5.427E-07    88.9
GAN500G   2.448E-09   114.8
GND4001   3.351E-06    81.4
GGN4004   2.361E-08   104.8
GPN4004   1.287E-07    95.8
GNN500H   4.801E-09   110.0
GHN500M   3.474E-10   122.8
GND600K   5.797E-08    98.0
GGN600D   2.490E-10   124.4
GPN600H   1.802E-09   113.9
GPN500k   5.820E-09   108.7
GEH4001   6.519E-07    88.9
GHH400A   4.627E-13   155.2
GHH600R   1.471E-14   171.5
GHD600B   2.391E-10   125.5
GGH600O   1.043E-12   151.8
GPH600i   1.247E-11   139.4
GGH500E   3.903E-12   145.9
GPH500D   4.503E-11   133.6
GHD600i   1.001E-11   139.9
GHH400B   1.941E-12   148.3
GHN6003   1.478E-10   126.7
GGH500l   2.970E-12   146.3
GPH500B   2.243E-11   135.8
GHH600P   1.471E-14   171.5
GHH600N   1.458E-14   170.9
GHH600O   3.703E-16   188.6
GHH500o   8.804E-13   151.7
GHH500D   2.516E-14   168.6
GHH6003   8.561E-12   140.3
GPH600J   5.083E-13   153.9
GHH500K   2.875E-11   134.8
GAH500G   8.567E-15   173.9
GGH500D   1.099E-13   162.0
GPH500C   1.822E-12   148.0
GHO5004   6.695E-09   110.0
GHH500R   4.138E-10   122.5
GHD6007   4.749E-08    99.6
GPH600j   2.700E-09   112.9
GHD4001   2.340E-07    92.7
GHK5005   2.866E-10   124.0
GHN500b   3.474E-10   122.8
GHH501A   1.618E-11   137.2
GHD600A   3.703E-09   111.1
GGH500X   5.588E-11   131.9
GPH500p   5.504E-10   120.3
GOO3000   4.019E-05    70.0
GNO3000   1.098E-04    66.7
GHO3000   7.037E-06    77.7
GDO6006   6.428E-09   111.2
GND600W   3.112E-09   113.2
GHD600Q   2.391E-10   125.5
GOO5000   1.735E-07    96.2
GNO5003   1.202E-07    97.0
GHO5002   1.122E-08   108.2
GDO6001   9.074E-07    87.0
GAO6000   1.714E-09   116.8
GGO6000   1.101E-08   108.4
GPO6000   4.558E-08   100.6
GDO5001   2.880E-06    82.1
GDK600B   7.997E-08    97.8
GND600D   3.112E-09   113.2
GNN6001   1.780E-09   115.2
GHN6008   1.478E-10   126.7
GPH600g   6.503E-12   141.4
GNO5000   7.866E-08    98.4
GNN5000   6.257E-08    99.3
GHN5002   6.003E-09   109.9
GND6001   5.427E-07    88.9
GAN6000   7.119E-10   120.2
GGN6000   3.752E-09   112.6
GPN6000   2.153E-08   103.3
GND5001   1.773E-06    83.9
GPN5005   6.875E-08    98.3
GND600C   5.797E-08    98.0
GHD600D   2.391E-10   125.5
GHN6004   1.478E-10   126.7
GHH6004   8.561E-12   140.3
GAH6005   2.426E-15   179.9
GGH6005   2.996E-14   168.0
GPH600U   5.083E-13   153.9
GHO5000   6.695E-09   110.0
GHN5000   6.003E-09   109.9
GHH5000   4.138E-10   122.5
GHD6001   4.749E-08    99.6
GAH6000   6.000E-11   131.5
GGH6000   4.495E-10   122.3
GPH6000   2.700E-09   112.9
GHD5001   1.480E-07    94.6
GGH5004   1.584E-09   116.8
GPH5006   8.841E-09   107.7
GHD600C   3.703E-09   111.1
GOO4001   1.470E-05    74.4
GNO4001   3.204E-05    71.6
GHO4001   2.433E-06    82.3
GDO6007   9.074E-07    87.0
GND600X   5.427E-07    88.9
GHD600R   4.749E-08    99.6
GOO5001   1.736E-05    73.6
GNO5002   1.641E-05    74.2
GHO5001   1.532E-06    84.2
GDO6000   1.187E-04    64.7
GAO6001   2.307E-07    93.6
GGO6001   1.148E-06    86.4
GPO6001   4.950E-06    78.4
GDO5000   3.905E-04    60.0
GAO5002   7.488E-07    88.6
GGO5002   3.795E-06    81.5
GPO5002   1.537E-05    73.7
GDK600C   1.597E-05    72.0
GDO4000   7.764E-04    57.5
GAO4000   1.235E-06    86.7
GGO4000   6.938E-06    79.1
GPO4000   2.961E-05    71.2
GDK6008   7.997E-08    97.8
GND600S   5.797E-08    98.0
GHD600L   3.703E-09   111.1
GGH600N   1.581E-11   137.6
GPH600h   1.633E-10   125.7
GKO5000   1.593E-06    84.1
GNK5001   1.454E-06    83.5
GHK5000   1.220E-07    95.4
GDK6000   1.597E-05    72.0
GAK6000   1.818E-08   104.2
GGK6000   9.541E-08    96.7
GPK6000   4.936E-07    87.7
GDK5000   5.356E-05    66.8
GAK5001   6.152E-08    98.9
GGK5001   3.234E-07    91.5
GPK5001   1.532E-06    82.8
GDK6007   6.939E-07    86.1
GPK6005   2.844E-08   100.7
GDO3000   2.734E-03    52.6
GVK3000   2.709E-04    62.0
GAO3000   3.881E-06    81.9
GGO3000   2.325E-05    74.2
GPO3000   9.569E-05    66.5
GED4000   5.318E-05    69.7
GHK4001   2.783E-10   124.4
GDK6004   7.997E-08    97.8
GPK5003   1.031E-08   107.4
GHN400E   7.821E-10   119.4
GNN5009   4.801E-09   110.0
GND6005   5.797E-08    98.0
GND5009   1.934E-07    92.7
GPN500B   5.820E-09   108.7
GHD600d   1.001E-11   139.9
GHN600K   8.406E-12   139.9
GAH600c   2.677E-15   179.1
