    3366  ! number of record (species) in the file
! data generated using MYRDAL SAR
! 1st line give the T used to estimate vapor
! pressure (1st) and evaporation heat (2nd)
TREF 298.0
GHN400c   7.375E-11   113.2
GHH300R   3.926E-09   101.0
GGH300J   1.359E-12   126.6
GPH300M   1.851E-11   118.6
GHN3007   4.994E-06    76.6
GGH300A   2.761E-09   102.1
GPH300B   3.569E-08    93.6
GHN2001   1.822E-05    72.0
GGH2002   1.173E-08    97.2
GPH2002   1.526E-07    88.5
GHN300S   2.547E-07    86.3
GGH300K   1.163E-10   111.7
GPH300N   1.527E-09   103.6
GED2001   4.872E-03    53.3
GHN300e   7.689E-10   106.6
GHH300e   2.834E-10   110.6
GHD300F   2.574E-08    95.6
GPH300H   2.362E-10   110.2
GHV2003   5.547E-04    60.9
GVO2001   2.443E-07    87.6
GHO2001   1.056E-06    84.6
GHV3006   7.120E-07    84.1
GHO3006   8.524E-10   107.2
GHO4005   4.681E-13   130.4
GHO5005   1.071E-13   135.1
GDO5005   1.293E-11   119.6
GAO5003   1.832E-14   139.5
GGO5004   4.128E-15   144.3
GPO5003   8.277E-14   135.3
GNO5006   2.882E-13   131.6
GNN500L   1.283E-13   134.1
GND500D   8.161E-12   120.7
GAN500F   1.117E-14   140.9
GND600l   6.311E-14   135.5
GGN600X   1.331E-17   161.4
GPN600g   1.803E-16   154.2
GHD500D   3.246E-12   124.1
GAH500O   4.284E-15   144.2
GGH500M   8.975E-16   149.2
GPH500M   1.647E-14   140.6
GPH601m   9.717E-17   156.1
GOO4002   7.836E-10   107.5
GNO4002   6.257E-10   107.3
GAO6003   3.978E-15   144.4
GGO6004   8.375E-16   149.4
GPO6003   1.563E-14   140.8
GGO5003   2.226E-12   125.3
GDO4003   2.066E-08    96.3
GAO4002   3.682E-11   116.3
GGO4003   9.570E-12   120.5
GPO4003   1.935E-10   110.8
GNK5007   5.645E-12   121.8
GDK5005   2.486E-10   109.8
GAK5004   3.895E-13   129.7
GGK5004   8.881E-14   134.5
GPK5006   1.591E-12   125.7
GHN300L   6.616E-10   107.1
GND500T   8.161E-12   120.7
GHN400T   1.346E-13   134.0
GPN6014   2.233E-18   168.4
GPN6013   5.519E-19   173.2
GPH602Y   3.374E-19   174.6
GNN5005   3.656E-12   123.2
GAN500D   4.677E-15   143.8
GNN600I   2.487E-14   138.6
GGN600U   4.418E-18   165.2
GPN600e   5.230E-17   158.5
GPH601j   3.022E-17   160.1
GGN4007   5.954E-12   121.6
GND500U   1.514E-10   110.9
GEH400B   1.584E-09   104.6
GHH400T   6.461E-14   136.5
GHN600P   1.248E-14   140.9
GGH600z   2.305E-18   167.2
GPH601k   1.676E-17   161.9
GGH4008   2.382E-12   125.0
GHK500A   2.226E-12   125.3
GOO3001   9.700E-07    85.0
GNO3001   8.896E-07    83.3
GHO3001   3.213E-07    88.2
GDO6005   1.402E-09   105.1
GPK6009   3.119E-13   131.2
GND600F   1.693E-12   126.0
GAN600B   2.126E-15   146.3
GGN600B   3.920E-16   151.9
GPN600A   5.543E-15   144.3
GNN6002   7.023E-13   128.8
GAN600A   8.181E-16   149.5
GGN6009   1.381E-16   155.4
GPN6008   1.691E-15   148.4
GHN6009   3.518E-13   131.2
GPH600Z   9.745E-16   150.1
GNO5001   1.429E-10   112.2
GND600B   8.103E-10   106.4
GAN6009   1.208E-12   127.0
GGN6008   2.411E-13   132.3
GPN6007   3.295E-12   124.5
GND5006   3.580E-09   101.3
GAN5000   5.848E-12   121.7
GGN5001   1.227E-12   126.9
GPN5006   1.707E-11   118.9
GND600E   3.250E-11   116.2
GGN600A   8.536E-15   142.1
GPN6009   1.140E-13   134.5
GHD600e   7.130E-13   129.1
GAH600F   8.694E-16   149.3
GGH600J   1.712E-16   154.6
GPH600N   2.966E-15   146.3
GAH600C   4.069E-16   151.8
GGH600G   7.125E-17   157.5
GPH600K   9.745E-16   150.1
GAH600D   1.778E-16   154.5
GGH600H   3.291E-17   159.9
GPH600L   5.364E-16   152.0
GHH500C   1.368E-11   120.5
GGH600F   1.071E-13   135.2
GHD5005   1.491E-09   104.9
GAH600E   1.912E-14   139.5
GGH600I   3.845E-15   144.7
GPH600M   6.122E-14   136.6
GHO4002   9.085E-08    92.2
GDO6008   1.402E-09   105.1
GAO6002   2.154E-12   125.4
GGO6002   4.872E-13   130.2
GPO6002   8.598E-12   121.3
GND600Y   8.103E-10   106.4
GHD600S   3.540E-10   109.7
GDO6003   5.267E-07    85.6
GDO5003   1.929E-06    81.2
GDK600D   2.455E-08    95.1
GDO4002   6.679E-06    77.1
GGO4002   4.138E-09   101.5
GPO4001   7.299E-08    91.5
GKO5001   3.872E-09   101.7
GHK5002   1.037E-09   106.0
GDK6006   2.455E-08    95.1
GAK6002   4.262E-11   115.5
GGK6002   9.803E-12   120.4
GPK6002   1.550E-10   111.7
GDK5003   9.519E-08    90.6
GPK5004   7.221E-10   106.4
GDO3001   2.173E-05    73.4
GAO3001   5.181E-08    93.5
GGO3001   1.552E-08    97.2
GPO3001   2.945E-07    86.7
GED4006   3.010E-07    86.8
GHK4005   9.570E-12   120.5
GDK600O   1.213E-13   133.6
GPK600C   5.373E-16   150.5
GHD600w   2.701E-14   138.5
GKO5002   8.888E-12   120.8
GDK600H   5.937E-11   114.5
GDK600N   2.481E-12   123.8
GNK5005   5.645E-12   121.8
GND500C   1.514E-10   110.9
GAN500E   2.287E-13   131.2
GND600k   1.281E-12   125.7
GGN600W   3.019E-16   151.6
GPN600f   3.907E-15   144.4
GHK5004   2.226E-12   125.3
GHH500x   5.195E-13   130.0
GGH600x   3.845E-15   144.7
GPH601l   2.100E-15   146.4
GKO4001   1.444E-08    97.5
GDK4004   3.489E-07    86.3
GGK4002   1.845E-10   110.7
GKK5002   1.729E-10   110.9
GDK5008   4.542E-09    99.8
GHH400b   6.902E-11   115.0
GHU4005   7.592E-08    92.4
GUO4001   1.156E-04    67.8
GHN2002   9.349E-07    83.1
GNN3007   6.585E-07    83.3
GHN300I   3.699E-07    85.8
GNV3004   1.202E-10   111.5
GHN300U   6.616E-10   107.1
GHN400U   3.059E-13   131.4
GGN500B   2.168E-15   146.3
GPN500K   3.155E-14   138.5
GNN500E   1.283E-13   134.1
GNN500J   4.604E-14   137.6
GGN5009   8.265E-16   149.5
GPN500I   1.020E-14   142.4
GGH600m   7.125E-17   157.5
GHN5009   1.782E-12   125.8
GAH500L   2.249E-15   146.1
GGH500K   4.140E-16   151.7
GPH500J   5.796E-15   144.2
GND4004   1.509E-08    96.4
GAN4002   2.695E-11   116.6
GGN4002   5.954E-12   121.6
GPN4002   8.473E-11   113.4
GGN500A   4.564E-14   136.5
GPN500J   6.218E-13   128.8
GHN300J   3.344E-10   109.0
GHN400R   4.797E-14   137.5
GNN500F   4.604E-14   137.6
GNN500Z   1.498E-14   141.5
GHN500j   8.254E-15   143.4
GAN600n   2.617E-16   153.4
GPN600d   4.821E-16   152.7
GNN500b   1.408E-12   126.5
GAN500R   1.596E-15   147.4
GPN500g   3.063E-15   146.5
GGH600j   2.312E-17   161.3
GPH602R   2.794E-16   154.4
GGH500t   1.447E-16   155.2
GPH501E   1.759E-15   148.3
GNN4000   7.877E-09    98.2
GAN4006   1.313E-11   118.8
GGN400A   2.644E-12   124.2
GNN600T   8.647E-15   142.3
GPN6015   1.424E-17   163.0
GHN500o   5.050E-13   129.8
GNN600G   1.426E-11   118.8
GPN600O   3.777E-14   138.3
GNN500Q   7.104E-11   113.3
GNN600U   5.388E-13   128.6
GEH4008   8.869E-10   106.1
GHN500L   6.105E-14   136.7
GHH400Q   2.586E-14   139.5
GHN500K   2.468E-14   139.6
GHH500Q   1.225E-14   142.0
GGH600k   1.232E-17   163.2
GGH500Y   7.512E-17   157.3
GPH500q   1.019E-15   149.9
GHN4004   3.750E-09   101.2
GGH4009   1.292E-12   126.7
GPH400G   1.778E-11   118.8
GNO3002   8.896E-07    83.3
GNN3000   5.159E-07    84.4
GHN3000   2.443E-07    87.7
GNN600F   7.023E-13   128.8
GNN500G   6.734E-11   114.5
GND600N   8.103E-10   106.4
GPN600Z   1.691E-15   148.4
GNN600C   2.551E-13   132.3
GNN5001   6.734E-11   114.5
GNN500B   2.698E-11   117.6
GHN500F   1.413E-11   119.9
GNN6000   3.693E-10   108.9
GAN6008   5.014E-13   129.9
GGN6007   9.231E-14   135.6
GPN6006   1.138E-12   128.2
GNN5007   1.743E-09   103.5
GAN500A   2.623E-12   124.3
GPN500O   6.219E-12   122.3
GNN600D   1.426E-11   118.8
GAN600X   1.771E-14   139.7
GPH601Z   9.745E-16   150.1
GHN600N   1.347E-13   134.4
GHN5003   3.271E-11   117.2
GHH5009   7.108E-12   122.3
GHN600D   1.831E-10   111.5
GGH600C   4.749E-14   137.8
GPH600f   6.341E-13   130.1
GHN500D   8.479E-10   106.3
GAH500Z   1.272E-12   126.8
GGH500j   2.535E-13   132.2
GPH500b   3.431E-12   124.4
GNN4006   1.257E-07    89.5
GHN400A   6.084E-08    92.5
GND600Z   8.103E-10   106.4
GND600J   3.149E-07    86.5
GGN600E   1.273E-10   112.7
GND4002   4.805E-06    76.8
GAN4000   1.102E-08    97.4
GGN4000   2.636E-09   102.3
GPN4000   3.446E-08    93.8
GNN500P   1.228E-09   104.6
GHN500B   5.929E-10   107.4
GND600M   1.426E-08    96.4
GAN6006   2.343E-11   117.2
GGN6003   4.829E-12   122.5
GPN6003   6.308E-11   114.6
GND500F   6.044E-08    91.3
GND3001   1.752E-05    72.2
GNV3003   2.280E-09   101.4
GAN3001   4.444E-08    92.7
GGN3001   1.118E-08    97.3
GPN3001   1.474E-07    88.6
GEN4002   1.835E-07    87.7
GNN500D   2.533E-12   124.4
GNN500U   9.748E-13   127.6
GHN500k   5.050E-13   129.8
GHN600Y   4.540E-15   144.3
GHN500J   1.227E-12   126.9
GHH500u   2.535E-13   132.2
GGH600l   1.600E-15   147.6
GHN500S   3.402E-11   116.0
GAH500e   4.731E-14   136.4
GGH500n   8.972E-15   141.9
GPH5017   1.188E-13   134.4
GND4006   2.449E-07    86.4
GPN400J   1.474E-09   103.7
GHN5013   2.369E-11   117.1
GGN600k   1.805E-13   132.2
GPN600P   2.342E-12   124.6
GND500K   2.777E-09   100.9
GHH400Y   4.093E-11   116.2
GHN4007   5.294E-08    92.6
GNU4003   8.704E-05    66.6
GEH3004   2.154E-06    80.7
GHH300H   1.938E-07    88.6
GHH300S   2.427E-10   111.1
GHH400g   1.155E-13   134.8
GHN500P   6.105E-14   136.7
GHH501D   2.464E-14   139.8
GHN500N   2.468E-14   139.6
GHH5012   1.225E-14   142.0
GHH500F   7.600E-13   128.8
GAH500M   9.317E-16   149.1
GPH500K   3.120E-15   146.1
GHD4007   5.932E-09   100.3
GPH400E   4.380E-11   115.8
GHN500O   1.227E-12   126.9
GHH300I   1.590E-10   111.9
GHH500z   4.532E-15   145.3
GPH601J   2.794E-16   154.4
GHN400F   3.750E-09   101.2
GEH4009   3.968E-10   109.2
GGH6012   3.291E-17   159.9
GHH400R   1.293E-14   141.8
GHH5011   2.333E-15   147.4
GGH500Z   3.502E-17   159.7
GPH500r   5.637E-16   151.8
GHH4007   1.584E-09   104.6
GAH400A   2.470E-12   124.9
GGH400D   5.536E-13   129.8
GPH400J   9.450E-12   121.0
GHH501L   2.535E-13   132.2
GHO3002   3.213E-07    88.2
GHN3002   2.443E-07    87.7
GHH3000   9.712E-08    91.9
GHD600P   3.540E-10   109.7
GHH500N   7.108E-12   122.3
GHN6007   1.831E-10   111.5
GPH600Y   6.341E-13   130.1
GHN500C   8.479E-10   106.3
GPH500j   3.431E-12   124.4
GHH500A   3.163E-12   125.3
GGH600D   2.221E-14   140.3
GPH600I   3.493E-13   132.1
GPH500Q   1.858E-12   126.5
GHH4008   2.562E-08    96.3
GHD600T   3.540E-10   109.7
GHD6009   1.433E-07    90.0
GAH500Q   1.073E-09   105.9
GHD4002   2.040E-06    81.0
GAH4001   4.283E-09   101.4
GGH4001   1.102E-09   105.8
GPH4000   1.804E-08    96.4
GHH600Q   3.200E-12   124.2
GPH601Q   1.147E-14   142.2
GHH500J   2.598E-10   110.6
GHD600K   6.318E-09    99.7
GAH600G   1.016E-11   120.2
GGH600L   2.202E-12   125.3
GPH600Q   3.319E-11   116.9
GHD500H   2.588E-08    94.9
GHD3001   7.092E-06    76.8
GAH3001   1.606E-08    97.1
GGH3001   4.418E-09   101.2
GPH3001   7.620E-08    91.4
GHH400f   2.382E-12   125.0
GHH600f   2.351E-15   146.4
GHH500v   1.138E-13   135.0
GHH500j   1.502E-11   119.0
GAH500f   2.036E-14   139.3
GPH501Z   6.414E-14   136.4
GHD4009   1.006E-07    90.4
GPH400d   7.538E-10   106.2
GHH400Z   1.718E-11   119.5
GOO2000   7.766E-04    63.1
GNO2000   7.299E-04    59.4
GHO2000   2.901E-04    65.4
GNV3000   2.950E-04    61.9
GHV3002   1.661E-04    65.2
GVO3000   6.892E-08    91.7
GOO3003   9.700E-07    85.0
GNO3004   8.896E-07    83.3
GHO3003   3.213E-07    88.2
GED4001   2.040E-06    81.0
GHO4003   2.251E-10   111.4
GOO5003   2.085E-10   111.7
GNO5005   1.429E-10   112.2
GHO5003   5.542E-11   115.9
GDO6004   1.402E-09   105.1
GDO5004   5.554E-09   100.6
GAO5001   9.213E-12   120.7
GGO5001   2.226E-12   125.3
GPO5001   4.173E-11   116.0
GNO5007   1.429E-10   112.2
GNN5004   6.734E-11   114.5
GND600U   8.103E-10   106.4
GND5004   3.580E-09   101.3
GPN5003   1.707E-11   118.9
GHN5005   3.271E-11   117.2
GHD600O   3.540E-10   109.7
GAH600I   5.053E-13   130.1
GHD5004   1.491E-09   104.9
GAH5001   2.308E-12   125.1
GGH5001   5.195E-13   130.0
GPH5003   9.015E-12   121.2
GOO4000   2.981E-07    88.5
GNO4000   2.329E-07    87.9
GHO4000   9.085E-08    92.2
GOO5002   8.486E-08    92.5
GNO5004   5.809E-08    92.7
GDO6002   5.267E-07    85.6
GGO6003   2.452E-10   110.8
GDO5002   1.929E-06    81.2
GAO5000   4.008E-09   101.6
GGO5000   1.037E-09   106.0
GPO5000   1.730E-08    96.6
GDO4001   6.679E-06    77.1
GAO4001   1.494E-08    97.4
GGO4001   4.138E-09   101.5
GPO4002   7.299E-08    91.5
GNK5002   2.516E-09   102.5
GDK6009   2.455E-08    95.1
GDK5001   9.519E-08    90.6
GAK5000   1.791E-10   110.8
GGK5000   4.374E-11   115.4
GPK5000   7.221E-10   106.4
GHN3006   2.443E-07    87.7
GEN4000   1.307E-06    81.4
GHN400C   1.508E-10   112.1
GND600L   8.103E-10   106.4
GHN400D   7.027E-11   114.4
GNN6006   3.693E-10   108.9
GPN500E   6.219E-12   122.3
GHH500P   7.108E-12   122.3
GHN600C   1.831E-10   111.5
GGH500T   2.535E-13   132.2
GPH500a   3.431E-12   124.4
GND600H   3.149E-07    86.5
GAN500G   2.602E-09   102.4
GND4001   4.805E-06    76.8
GGN4004   2.636E-09   102.3
GPN4004   3.446E-08    93.8
GNN500H   1.228E-09   104.6
GHN500M   5.929E-10   107.4
GND600K   1.426E-08    96.4
GGN600D   4.829E-12   122.5
GPN600H   6.308E-11   114.6
GPN500k   3.115E-10   109.1
GEH4001   5.844E-07    85.2
GHH400A   5.943E-11   115.7
GHH600R   1.573E-13   134.0
GHD600B   3.540E-10   109.7
GGH600O   1.071E-13   135.2
GPH600i   1.774E-12   126.7
GGH500E   5.195E-13   130.0
GPH500D   9.015E-12   121.2
GHD600i   1.419E-11   119.2
GHH400B   3.443E-11   117.0
GHN6003   1.831E-10   111.5
GGH500l   2.535E-13   132.2
GPH500B   3.431E-12   124.4
GHH600P   1.573E-13   134.0
GHH600N   6.962E-14   136.6
GHH600O   3.275E-14   139.2
GHH500o   7.108E-12   122.3
GHH500D   3.163E-12   125.3
GHH6003   8.417E-11   114.5
GPH600J   3.493E-13   132.1
GHH500K   3.749E-10   109.4
GAH500G   5.388E-13   129.9
GGH500D   1.138E-13   135.0
GPH500C   1.858E-12   126.5
GHO5004   2.408E-08    96.5
GHH500R   6.379E-09   100.9
GHD6007   1.433E-07    90.0
GPH600j   8.850E-10   106.9
GHD4001   2.040E-06    81.0
GHK5005   1.037E-09   106.0
GHN500b   5.929E-10   107.4
GHH501A   2.598E-10   110.6
GHD600A   6.318E-09    99.7
GGH500X   1.038E-11   120.2
GPH500p   1.617E-10   111.5
GOO3000   2.709E-04    65.8
GNO3000   2.220E-04    63.7
GHO3000   9.341E-05    68.8
GDO6006   1.402E-09   105.1
GND600W   8.103E-10   106.4
GHD600Q   3.540E-10   109.7
GOO5000   8.486E-08    92.5
GNO5003   5.809E-08    92.7
GHO5002   2.408E-08    96.5
GDO6001   5.267E-07    85.6
GAO6000   1.009E-09   106.2
GGO6000   2.452E-10   110.8
GPO6000   3.918E-09   101.7
GDO5001   1.929E-06    81.2
GDK600B   2.455E-08    95.1
GND600D   8.103E-10   106.4
GNN6001   3.693E-10   108.9
GHN6008   1.831E-10   111.5
GPH600g   6.341E-13   130.1
GNO5000   5.809E-08    92.7
GNN5000   2.928E-08    94.6
GHN5002   1.445E-08    97.5
GND6001   3.149E-07    86.5
GAN6000   5.862E-10   107.5
GGN6000   1.273E-10   112.7
GPN6000   1.652E-09   104.5
GND5001   1.259E-06    81.6
GPN5005   7.711E-09    99.1
GND600C   1.426E-08    96.4
GHD600D   3.540E-10   109.7
GHN6004   1.831E-10   111.5
GHH6004   8.417E-11   114.5
GAH6005   1.112E-13   135.1
GGH6005   2.221E-14   140.3
GPH600U   3.493E-13   132.1
GHO5000   2.408E-08    96.5
GHN5000   1.445E-08    97.5
GHH5000   6.379E-09   100.9
GHD6001   1.433E-07    90.0
GAH6000   2.539E-10   110.7
GGH6000   5.808E-11   115.6
GPH6000   8.850E-10   106.9
GHD5001   5.550E-07    85.4
GGH5004   2.598E-10   110.6
GPH5006   4.086E-09   101.6
GHD600C   6.318E-09    99.7
GOO4001   8.787E-05    69.1
GNO4001   6.449E-05    68.2
GHO4001   2.833E-05    72.7
GDO6007   5.267E-07    85.6
GND600X   3.149E-07    86.5
GHD600R   1.433E-07    90.0
GOO5001   2.678E-05    72.9
GNO5002   1.788E-05    72.8
GHO5001   8.128E-06    76.9
GDO6000   1.457E-04    65.6
GAO6001   3.858E-07    86.6
GGO6001   1.012E-07    91.2
GPO6001   1.392E-06    81.8
GDO5000   4.850E-04    61.3
GAO5002   1.418E-06    82.3
GGO5002   3.936E-07    86.5
GPO5002   5.493E-06    76.8
GDK600C   8.041E-06    75.3
GDO4000   1.539E-03    57.3
GAO4000   4.923E-06    78.2
GGO4000   1.452E-06    82.1
GPO4000   2.073E-05    71.9
GDK6008   2.455E-08    95.1
GND600S   1.426E-08    96.4
GHD600L   6.318E-09    99.7
GGH600N   2.202E-12   125.3
GPH600h   3.319E-11   116.9
GKO5000   1.373E-06    82.4
GNK5001   9.046E-07    82.7
GHK5000   3.936E-07    86.5
GDK6000   8.041E-06    75.3
GAK6000   1.790E-08    96.2
GGK6000   4.436E-09   100.9
GPK6000   6.331E-08    91.9
GDK5000   2.852E-05    70.8
GAK5001   6.965E-08    91.6
GGK5001   1.825E-08    96.1
GPK5001   2.660E-07    86.8
GDK6007   4.154E-07    84.9
GPK6005   2.736E-09   101.8
GDO3000   4.650E-03    53.6
GVK3000   1.206E-06    81.1
GAO3000   1.604E-05    74.4
GGO3000   5.066E-06    78.0
GPO3000   7.476E-05    67.2
GED4000   8.166E-05    67.1
